DATA;DOCUMENTO;CONTADEB;CONTACRED;VALOR;HP;HISTORICO;FILDEB;FILCRED;EVENTO;CONT;USER;INTEG_TO;XREF
30/09/2013;;3.1.01.02.0011;2.1.03.05.0002;9058,71;;PROV. FGTS REF. AO MÊS - PARA SOL.;01;01;;;;;
30/09/2013;;3.1.01.02.0011;2.1.03.05.0002;5099,29;;PROV. FGTS REF. AO MÊS - ESPUMA.;01;01;;;;;
30/09/2013;;3.1.01.02.0011;2.1.03.05.0002;771,08;;PROV. FGTS REF. AO MÊS - EPP.;01;01;;;;;
30/09/2013;;3.1.01.02.0011;2.1.03.05.0002;558,37;;PROV. FGTS REF. AO MÊS - BETUME.;01;01;;;;;
30/09/2013;;3.1.01.02.0011;2.1.03.05.0002;3794,31;;PROV. FGTS REF. AO MÊS - ACÚSTICA.;01;01;;;;;
30/09/2013;;3.1.02.01.0006;2.1.03.05.0002;3728,01;;PROV. FGTS REF. AO MÊS - QUALIDADE.;01;01;;;;;
30/09/2013;;3.1.02.01.0006;2.1.03.05.0002;4382,09;;PROV. FGTS REF. AO MÊS - MANUTENÇÃO.;01;01;;;;;
30/09/2013;;3.1.02.01.0006;2.1.03.05.0002;4455,69;;PROV. FGTS REF. AO MÊS - LOGÍSTICA.;01;01;;;;;
30/09/2013;;3.1.02.01.0006;2.1.03.05.0002;2080,54;;PROV. FGTS REF. AO MÊS - GER. PRODUÇÃO.;01;01;;;;;
30/09/2013;;3.1.02.01.0006;2.1.03.05.0002;1774,81;;PROV. FGTS REF. AO MÊS - FERRAMENTARIA.;01;01;;;;;
30/09/2013;;3.1.02.01.0006;2.1.03.05.0002;310,77;;PROV. FGTS REF. AO MÊS - ALMOXARIFADO.;01;01;;;;;
30/09/2013;;3.2.01.01.0011;2.1.03.05.0002;746,89;;PROV. FGTS REF. AO MÊS - ADM.;01;01;;;;;
30/09/2013;;3.2.01.01.0011;2.1.03.05.0002;573,05;;PROV. FGTS REF. AO MÊS - DIRETORIA.;01;01;;;;;
30/09/2013;;3.2.01.01.0011;2.1.03.05.0002;1044,08;;PROV. FGTS REF. AO MÊS - COMERCIAL.;01;01;;;;;
30/09/2013;;3.2.01.01.0011;2.1.03.05.0002;676,4;;PROV. FGTS REF. AO MÊS - COMPRAS.;01;01;;;;;
30/09/2013;;3.2.01.01.0011;2.1.03.05.0002;2779,53;;PROV. FGTS REF. AO MÊS - CONTROLADORIA.;01;01;;;;;
30/09/2013;;3.2.01.01.0011;2.1.03.05.0002;633,84;;PROV. FGTS REF. AO MÊS - DEP. PESSOAL.;01;01;;;;;
30/09/2013;;3.2.01.01.0011;2.1.03.05.0002;2464,24;;PROV. FGTS REF. AO MÊS - DESENVOLVIMENTO.;01;01;;;;;
30/09/2013;;3.2.01.01.0011;2.1.03.05.0002;1793,94;;PROV. FGTS REF. AO MÊS - ENGENHARIA.;01;01;;;;;
30/09/2013;;3.2.01.01.0011;2.1.03.05.0002;1447,39;;PROV. FGTS REF. AO MÊS - TI.;01;01;;;;;
30/09/2013;;3.2.01.01.0011;2.1.03.05.0002;232,93;;PROV. FGTS REF. AO MÊS - LABORATÓRIO.;01;01;;;;;
30/09/2013;;3.2.01.01.0011;2.1.03.05.0002;1140,87;;PROV. FGTS REF. AO MÊS - RH.;01;01;;;;;
30/09/2013;;3.2.01.01.0011;2.1.03.05.0002;218,21;;PROV. FGTS REF. AO MÊS - SEG. TRABALHO.;01;01;;;;;
