Est	Item	Tipo	
102	00961580	7	
152	00961580	7	
201	00961580	7	
251	00961580	7	
501	00961580	7	
701	00961580	7	
102	00961581	7	
152	00961581	7	
201	00961581	7	
251	00961581	7	
501	00961581	7	
701	00961581	7	
102	00961582	7	
152	00961582	7	
201	00961582	7	
251	00961582	7	
501	00961582	7	
701	00961582	7	
102	00961583	7	
152	00961583	7	
201	00961583	7	
251	00961583	7	
501	00961583	7	
701	00961583	7	
102	00961584	7	
152	00961584	7	
201	00961584	7	
251	00961584	7	
501	00961584	7	
701	00961584	7	
102	00961585	7	
152	00961585	7	
201	00961585	7	
251	00961585	7	
501	00961585	7	
701	00961585	7	
102	00961586	7	
152	00961586	7	
201	00961586	7	
251	00961586	7	
501	00961586	7	
701	00961586	7	
102	00961587	7	
152	00961587	7	
201	00961587	7	
251	00961587	7	
501	00961587	7	
701	00961587	7	
102	00961588	7	
152	00961588	7	
201	00961588	7	
251	00961588	7	
501	00961588	7	
701	00961588	7	
102	00961589	7	
152	00961589	7	
201	00961589	7	
251	00961589	7	
501	00961589	7	
701	00961589	7	
102	00961590	7	
152	00961590	7	
201	00961590	7	
251	00961590	7	
501	00961590	7	
701	00961590	7	
102	00961591	7	
152	00961591	7	
201	00961591	7	
251	00961591	7	
501	00961591	7	
701	00961591	7	
102	00961592	7	
152	00961592	7	
201	00961592	7	
251	00961592	7	
501	00961592	7	
701	00961592	7	
102	00961593	7	
152	00961593	7	
201	00961593	7	
251	00961593	7	
501	00961593	7	
701	00961593	7	
102	00961594	7	
152	00961594	7	
201	00961594	7	
251	00961594	7	
501	00961594	7	
701	00961594	7	
102	00961595	7	
152	00961595	7	
201	00961595	7	
251	00961595	7	
501	00961595	7	
701	00961595	7	
102	00961596	7	
152	00961596	7	
201	00961596	7	
251	00961596	7	
501	00961596	7	
701	00961596	7	
102	00961597	7	
152	00961597	7	
201	00961597	7	
251	00961597	7	
501	00961597	7	
701	00961597	7	
102	00961598	7	
152	00961598	7	
201	00961598	7	
251	00961598	7	
501	00961598	7	
701	00961598	7	
102	00961599	7	
152	00961599	7	
201	00961599	7	
251	00961599	7	
501	00961599	7	
701	00961599	7	
102	00961600	7	
152	00961600	7	
201	00961600	7	
251	00961600	7	
501	00961600	7	
701	00961600	7	
102	00961601	7	
152	00961601	7	
201	00961601	7	
251	00961601	7	
501	00961601	7	
701	00961601	7	
102	00961602	7	
152	00961602	7	
201	00961602	7	
251	00961602	7	
501	00961602	7	
701	00961602	7	
102	00961603	7	
152	00961603	7	
201	00961603	7	
251	00961603	7	
501	00961603	7	
701	00961603	7	
102	00961604	7	
152	00961604	7	
201	00961604	7	
251	00961604	7	
501	00961604	7	
701	00961604	7	
102	00961605	7	
152	00961605	7	
201	00961605	7	
251	00961605	7	
501	00961605	7	
701	00961605	7	
102	00961606	7	
152	00961606	7	
201	00961606	7	
251	00961606	7	
501	00961606	7	
701	00961606	7	
102	00961607	7	
152	00961607	7	
201	00961607	7	
251	00961607	7	
501	00961607	7	
701	00961607	7	
102	00961608	7	
152	00961608	7	
201	00961608	7	
251	00961608	7	
501	00961608	7	
701	00961608	7	
102	00961609	7	
152	00961609	7	
201	00961609	7	
251	00961609	7	
501	00961609	7	
701	00961609	7	
102	00961610	7	
152	00961610	7	
201	00961610	7	
251	00961610	7	
501	00961610	7	
701	00961610	7	
102	00961611	7	
152	00961611	7	
201	00961611	7	
251	00961611	7	
501	00961611	7	
701	00961611	7	
102	00961612	7	
152	00961612	7	
201	00961612	7	
251	00961612	7	
501	00961612	7	
701	00961612	7	
102	00961613	7	
152	00961613	7	
201	00961613	7	
251	00961613	7	
501	00961613	7	
701	00961613	7	
102	00961614	7	
152	00961614	7	
201	00961614	7	
251	00961614	7	
501	00961614	7	
701	00961614	7	
102	00961615	7	
152	00961615	7	
201	00961615	7	
251	00961615	7	
501	00961615	7	
701	00961615	7	
102	00961616	7	
152	00961616	7	
201	00961616	7	
251	00961616	7	
501	00961616	7	
701	00961616	7	
102	00961617	7	
152	00961617	7	
201	00961617	7	
251	00961617	7	
501	00961617	7	
701	00961617	7	
102	00961618	7	
152	00961618	7	
201	00961618	7	
251	00961618	7	
501	00961618	7	
701	00961618	7	
102	00961619	7	
152	00961619	7	
201	00961619	7	
251	00961619	7	
501	00961619	7	
701	00961619	7	
102	00961620	7	
152	00961620	7	
201	00961620	7	
251	00961620	7	
501	00961620	7	
701	00961620	7	
102	00961621	7	
152	00961621	7	
201	00961621	7	
251	00961621	7	
501	00961621	7	
701	00961621	7	
102	00961622	7	
152	00961622	7	
201	00961622	7	
251	00961622	7	
501	00961622	7	
701	00961622	7	
102	00961623	7	
152	00961623	7	
201	00961623	7	
251	00961623	7	
501	00961623	7	
701	00961623	7	
102	00961624	7	
152	00961624	7	
201	00961624	7	
251	00961624	7	
501	00961624	7	
701	00961624	7	
102	00961625	7	
152	00961625	7	
201	00961625	7	
251	00961625	7	
501	00961625	7	
701	00961625	7	
102	00961626	7	
152	00961626	7	
201	00961626	7	
251	00961626	7	
501	00961626	7	
701	00961626	7	
102	00961627	7	
152	00961627	7	
201	00961627	7	
251	00961627	7	
501	00961627	7	
701	00961627	7	
102	00961628	7	
152	00961628	7	
201	00961628	7	
251	00961628	7	
501	00961628	7	
701	00961628	7	
102	00961629	7	
152	00961629	7	
201	00961629	7	
251	00961629	7	
501	00961629	7	
701	00961629	7	
102	00961630	7	
152	00961630	7	
201	00961630	7	
251	00961630	7	
501	00961630	7	
701	00961630	7	
102	00961631	7	
152	00961631	7	
201	00961631	7	
251	00961631	7	
501	00961631	7	
701	00961631	7	
102	00961632	7	
152	00961632	7	
201	00961632	7	
251	00961632	7	
501	00961632	7	
701	00961632	7	
102	00961633	7	
152	00961633	7	
201	00961633	7	
251	00961633	7	
501	00961633	7	
701	00961633	7	
102	00961634	7	
152	00961634	7	
201	00961634	7	
251	00961634	7	
501	00961634	7	
701	00961634	7	
102	00961635	7	
152	00961635	7	
201	00961635	7	
251	00961635	7	
501	00961635	7	
701	00961635	7	
102	00961636	7	
152	00961636	7	
201	00961636	7	
251	00961636	7	
501	00961636	7	
701	00961636	7	
102	00961637	7	
152	00961637	7	
201	00961637	7	
251	00961637	7	
501	00961637	7	
701	00961637	7	
102	00961638	7	
152	00961638	7	
201	00961638	7	
251	00961638	7	
501	00961638	7	
701	00961638	7	
102	00961639	7	
152	00961639	7	
201	00961639	7	
251	00961639	7	
501	00961639	7	
701	00961639	7	
102	00961640	7	
152	00961640	7	
201	00961640	7	
251	00961640	7	
501	00961640	7	
701	00961640	7	
102	00961641	7	
152	00961641	7	
201	00961641	7	
251	00961641	7	
501	00961641	7	
701	00961641	7	
102	00961642	7	
152	00961642	7	
201	00961642	7	
251	00961642	7	
501	00961642	7	
701	00961642	7	
102	00961643	7	
152	00961643	7	
201	00961643	7	
251	00961643	7	
501	00961643	7	
701	00961643	7	
102	00961644	7	
152	00961644	7	
201	00961644	7	
251	00961644	7	
501	00961644	7	
701	00961644	7	
102	00961645	7	
152	00961645	7	
201	00961645	7	
251	00961645	7	
501	00961645	7	
701	00961645	7	
102	00961646	7	
152	00961646	7	
201	00961646	7	
251	00961646	7	
501	00961646	7	
701	00961646	7	
102	00961647	7	
152	00961647	7	
201	00961647	7	
251	00961647	7	
501	00961647	7	
701	00961647	7	
102	00961648	7	
152	00961648	7	
201	00961648	7	
251	00961648	7	
501	00961648	7	
701	00961648	7	
102	00961649	7	
152	00961649	7	
201	00961649	7	
251	00961649	7	
501	00961649	7	
701	00961649	7	
102	00961650	7	
152	00961650	7	
201	00961650	7	
251	00961650	7	
501	00961650	7	
701	00961650	7	
102	00961651	7	
152	00961651	7	
201	00961651	7	
251	00961651	7	
501	00961651	7	
701	00961651	7	
102	00961652	7	
152	00961652	7	
201	00961652	7	
251	00961652	7	
501	00961652	7	
701	00961652	7	
102	00961653	7	
152	00961653	7	
201	00961653	7	
251	00961653	7	
501	00961653	7	
701	00961653	7	
102	00961654	7	
152	00961654	7	
201	00961654	7	
251	00961654	7	
501	00961654	7	
701	00961654	7	
102	00961655	7	
152	00961655	7	
201	00961655	7	
251	00961655	7	
501	00961655	7	
701	00961655	7	
102	00961656	7	
152	00961656	7	
201	00961656	7	
251	00961656	7	
501	00961656	7	
701	00961656	7	
102	00961657	7	
152	00961657	7	
201	00961657	7	
251	00961657	7	
501	00961657	7	
701	00961657	7	
102	00961658	7	
152	00961658	7	
201	00961658	7	
251	00961658	7	
501	00961658	7	
701	00961658	7	
102	00961659	7	
152	00961659	7	
201	00961659	7	
251	00961659	7	
501	00961659	7	
701	00961659	7	
102	00961660	7	
152	00961660	7	
201	00961660	7	
251	00961660	7	
501	00961660	7	
701	00961660	7	
102	00961661	7	
152	00961661	7	
201	00961661	7	
251	00961661	7	
501	00961661	7	
701	00961661	7	
102	00961662	7	
152	00961662	7	
201	00961662	7	
251	00961662	7	
501	00961662	7	
701	00961662	7	
102	00961663	7	
152	00961663	7	
201	00961663	7	
251	00961663	7	
501	00961663	7	
701	00961663	7	
102	00961664	7	
152	00961664	7	
201	00961664	7	
251	00961664	7	
501	00961664	7	
701	00961664	7	
102	00961665	7	
152	00961665	7	
201	00961665	7	
251	00961665	7	
501	00961665	7	
701	00961665	7	
102	00961666	7	
152	00961666	7	
201	00961666	7	
251	00961666	7	
501	00961666	7	
701	00961666	7	
102	00961667	7	
152	00961667	7	
201	00961667	7	
251	00961667	7	
501	00961667	7	
701	00961667	7	
102	00961668	7	
152	00961668	7	
201	00961668	7	
251	00961668	7	
501	00961668	7	
701	00961668	7	
102	00961669	7	
152	00961669	7	
201	00961669	7	
251	00961669	7	
501	00961669	7	
701	00961669	7	
102	00961670	7	
152	00961670	7	
201	00961670	7	
251	00961670	7	
501	00961670	7	
701	00961670	7	
102	00961671	7	
152	00961671	7	
201	00961671	7	
251	00961671	7	
501	00961671	7	
701	00961671	7	
102	00961672	7	
152	00961672	7	
201	00961672	7	
251	00961672	7	
501	00961672	7	
701	00961672	7	
102	00961673	7	
152	00961673	7	
201	00961673	7	
251	00961673	7	
501	00961673	7	
701	00961673	7	
102	00961674	7	
152	00961674	7	
201	00961674	7	
251	00961674	7	
501	00961674	7	
701	00961674	7	
102	00961675	7	
152	00961675	7	
201	00961675	7	
251	00961675	7	
501	00961675	7	
701	00961675	7	
102	00961676	7	
152	00961676	7	
201	00961676	7	
251	00961676	7	
501	00961676	7	
701	00961676	7	
102	00961677	7	
152	00961677	7	
201	00961677	7	
251	00961677	7	
501	00961677	7	
701	00961677	7	
102	00961678	7	
152	00961678	7	
201	00961678	7	
251	00961678	7	
501	00961678	7	
701	00961678	7	
102	00961679	7	
152	00961679	7	
201	00961679	7	
251	00961679	7	
501	00961679	7	
701	00961679	7	
102	00961680	7	
152	00961680	7	
201	00961680	7	
251	00961680	7	
501	00961680	7	
701	00961680	7	
102	00961681	7	
152	00961681	7	
201	00961681	7	
251	00961681	7	
501	00961681	7	
701	00961681	7	
102	00961682	7	
152	00961682	7	
201	00961682	7	
251	00961682	7	
501	00961682	7	
701	00961682	7	
102	00961683	7	
152	00961683	7	
201	00961683	7	
251	00961683	7	
501	00961683	7	
701	00961683	7	
102	00961684	7	
152	00961684	7	
201	00961684	7	
251	00961684	7	
501	00961684	7	
701	00961684	7	
102	00961685	7	
152	00961685	7	
201	00961685	7	
251	00961685	7	
501	00961685	7	
701	00961685	7	
102	00961686	7	
152	00961686	7	
201	00961686	7	
251	00961686	7	
501	00961686	7	
701	00961686	7	
102	00961687	7	
152	00961687	7	
201	00961687	7	
251	00961687	7	
501	00961687	7	
701	00961687	7	
102	00961688	7	
152	00961688	7	
201	00961688	7	
251	00961688	7	
501	00961688	7	
701	00961688	7	
102	00961689	7	
152	00961689	7	
201	00961689	7	
251	00961689	7	
501	00961689	7	
701	00961689	7	
102	00961690	7	
152	00961690	7	
201	00961690	7	
251	00961690	7	
501	00961690	7	
701	00961690	7	
102	00961691	7	
152	00961691	7	
201	00961691	7	
251	00961691	7	
501	00961691	7	
701	00961691	7	
102	00961692	7	
152	00961692	7	
201	00961692	7	
251	00961692	7	
501	00961692	7	
701	00961692	7	
102	00961693	7	
152	00961693	7	
201	00961693	7	
251	00961693	7	
501	00961693	7	
701	00961693	7	
102	00961694	7	
152	00961694	7	
201	00961694	7	
251	00961694	7	
501	00961694	7	
701	00961694	7	
102	00961695	7	
152	00961695	7	
201	00961695	7	
251	00961695	7	
501	00961695	7	
701	00961695	7	
102	00961696	7	
152	00961696	7	
201	00961696	7	
251	00961696	7	
501	00961696	7	
701	00961696	7	
102	00961697	7	
152	00961697	7	
201	00961697	7	
251	00961697	7	
501	00961697	7	
701	00961697	7	
102	00961698	7	
152	00961698	7	
201	00961698	7	
251	00961698	7	
501	00961698	7	
701	00961698	7	
102	00961699	7	
152	00961699	7	
201	00961699	7	
251	00961699	7	
501	00961699	7	
701	00961699	7	
102	00961700	7	
152	00961700	7	
201	00961700	7	
251	00961700	7	
501	00961700	7	
701	00961700	7	
102	00961701	7	
152	00961701	7	
201	00961701	7	
251	00961701	7	
501	00961701	7	
701	00961701	7	
102	00961702	7	
152	00961702	7	
201	00961702	7	
251	00961702	7	
501	00961702	7	
701	00961702	7	
102	00961703	7	
152	00961703	7	
201	00961703	7	
251	00961703	7	
501	00961703	7	
701	00961703	7	
102	00961704	7	
152	00961704	7	
201	00961704	7	
251	00961704	7	
501	00961704	7	
701	00961704	7	
102	00961705	7	
152	00961705	7	
201	00961705	7	
251	00961705	7	
501	00961705	7	
701	00961705	7	
102	00961706	7	
152	00961706	7	
201	00961706	7	
251	00961706	7	
501	00961706	7	
701	00961706	7	
102	00961707	7	
152	00961707	7	
201	00961707	7	
251	00961707	7	
501	00961707	7	
701	00961707	7	
102	00961708	7	
152	00961708	7	
201	00961708	7	
251	00961708	7	
501	00961708	7	
701	00961708	7	
102	00961709	7	
152	00961709	7	
201	00961709	7	
251	00961709	7	
501	00961709	7	
701	00961709	7	
102	00961710	7	
152	00961710	7	
201	00961710	7	
251	00961710	7	
501	00961710	7	
701	00961710	7	
102	00961711	7	
152	00961711	7	
201	00961711	7	
251	00961711	7	
501	00961711	7	
701	00961711	7	
102	00961712	7	
152	00961712	7	
201	00961712	7	
251	00961712	7	
501	00961712	7	
701	00961712	7	
102	00961713	7	
152	00961713	7	
201	00961713	7	
251	00961713	7	
501	00961713	7	
701	00961713	7	
102	00961714	7	
152	00961714	7	
201	00961714	7	
251	00961714	7	
501	00961714	7	
701	00961714	7	
102	00961715	7	
152	00961715	7	
201	00961715	7	
251	00961715	7	
501	00961715	7	
701	00961715	7	
102	00961716	7	
152	00961716	7	
201	00961716	7	
251	00961716	7	
501	00961716	7	
701	00961716	7	
102	00961717	7	
152	00961717	7	
201	00961717	7	
251	00961717	7	
501	00961717	7	
701	00961717	7	
102	00961718	7	
152	00961718	7	
201	00961718	7	
251	00961718	7	
501	00961718	7	
701	00961718	7	
102	00961719	7	
152	00961719	7	
201	00961719	7	
251	00961719	7	
501	00961719	7	
701	00961719	7	
102	00961721	7	
152	00961721	7	
201	00961721	7	
251	00961721	7	
501	00961721	7	
701	00961721	7	
102	00961722	7	
152	00961722	7	
201	00961722	7	
251	00961722	7	
501	00961722	7	
701	00961722	7	
102	00961723	7	
152	00961723	7	
201	00961723	7	
251	00961723	7	
501	00961723	7	
701	00961723	7	
102	00961724	7	
152	00961724	7	
201	00961724	7	
251	00961724	7	
501	00961724	7	
701	00961724	7	
102	00961725	7	
152	00961725	7	
201	00961725	7	
251	00961725	7	
501	00961725	7	
701	00961725	7	
102	00961726	7	
152	00961726	7	
201	00961726	7	
251	00961726	7	
501	00961726	7	
701	00961726	7	
102	00961727	7	
152	00961727	7	
201	00961727	7	
251	00961727	7	
501	00961727	7	
701	00961727	7	
102	00961728	7	
152	00961728	7	
201	00961728	7	
251	00961728	7	
501	00961728	7	
701	00961728	7	
102	00961729	7	
152	00961729	7	
201	00961729	7	
251	00961729	7	
501	00961729	7	
701	00961729	7	
102	00961730	7	
152	00961730	7	
201	00961730	7	
251	00961730	7	
501	00961730	7	
701	00961730	7	
102	00961731	7	
152	00961731	7	
201	00961731	7	
251	00961731	7	
501	00961731	7	
701	00961731	7	
102	00961732	7	
152	00961732	7	
201	00961732	7	
251	00961732	7	
501	00961732	7	
701	00961732	7	
102	00961733	7	
152	00961733	7	
201	00961733	7	
251	00961733	7	
501	00961733	7	
701	00961733	7	
102	00961734	7	
152	00961734	7	
201	00961734	7	
251	00961734	7	
501	00961734	7	
701	00961734	7	
102	00961735	7	
152	00961735	7	
201	00961735	7	
251	00961735	7	
501	00961735	7	
701	00961735	7	
102	00961736	7	
152	00961736	7	
201	00961736	7	
251	00961736	7	
501	00961736	7	
701	00961736	7	
102	00961737	7	
152	00961737	7	
201	00961737	7	
251	00961737	7	
501	00961737	7	
701	00961737	7	
102	00961738	7	
152	00961738	7	
201	00961738	7	
251	00961738	7	
501	00961738	7	
701	00961738	7	
102	00961739	7	
152	00961739	7	
201	00961739	7	
251	00961739	7	
501	00961739	7	
701	00961739	7	
102	00961740	7	
152	00961740	7	
201	00961740	7	
251	00961740	7	
501	00961740	7	
701	00961740	7	
102	00961741	7	
152	00961741	7	
201	00961741	7	
251	00961741	7	
501	00961741	7	
701	00961741	7	
102	00961742	7	
152	00961742	7	
201	00961742	7	
251	00961742	7	
501	00961742	7	
701	00961742	7	
102	00961743	7	
152	00961743	7	
201	00961743	7	
251	00961743	7	
501	00961743	7	
701	00961743	7	
102	00961744	7	
152	00961744	7	
201	00961744	7	
251	00961744	7	
501	00961744	7	
701	00961744	7	
102	00961745	7	
152	00961745	7	
201	00961745	7	
251	00961745	7	
501	00961745	7	
701	00961745	7	
102	00961746	7	
152	00961746	7	
201	00961746	7	
251	00961746	7	
501	00961746	7	
701	00961746	7	
102	00961747	7	
152	00961747	7	
201	00961747	7	
251	00961747	7	
501	00961747	7	
701	00961747	7	
102	00961748	7	
152	00961748	7	
201	00961748	7	
251	00961748	7	
501	00961748	7	
701	00961748	7	
102	00961749	7	
152	00961749	7	
201	00961749	7	
251	00961749	7	
501	00961749	7	
701	00961749	7	
102	00961750	7	
152	00961750	7	
201	00961750	7	
251	00961750	7	
501	00961750	7	
701	00961750	7	
102	00961751	7	
152	00961751	7	
201	00961751	7	
251	00961751	7	
501	00961751	7	
701	00961751	7	
102	00961752	7	
152	00961752	7	
201	00961752	7	
251	00961752	7	
501	00961752	7	
701	00961752	7	
102	00961753	7	
152	00961753	7	
201	00961753	7	
251	00961753	7	
501	00961753	7	
701	00961753	7	
102	00961754	7	
152	00961754	7	
201	00961754	7	
251	00961754	7	
501	00961754	7	
701	00961754	7	
102	00961755	7	
152	00961755	7	
201	00961755	7	
251	00961755	7	
501	00961755	7	
701	00961755	7	
102	00961756	7	
152	00961756	7	
201	00961756	7	
251	00961756	7	
501	00961756	7	
701	00961756	7	
102	00961757	7	
152	00961757	7	
201	00961757	7	
251	00961757	7	
501	00961757	7	
701	00961757	7	
102	00961758	7	
152	00961758	7	
201	00961758	7	
251	00961758	7	
501	00961758	7	
701	00961758	7	
102	00961759	7	
152	00961759	7	
201	00961759	7	
251	00961759	7	
501	00961759	7	
701	00961759	7	
102	00961760	7	
152	00961760	7	
201	00961760	7	
251	00961760	7	
501	00961760	7	
701	00961760	7	
102	00961761	7	
152	00961761	7	
201	00961761	7	
251	00961761	7	
501	00961761	7	
701	00961761	7	
102	00961762	7	
152	00961762	7	
201	00961762	7	
251	00961762	7	
501	00961762	7	
701	00961762	7	
102	00961763	7	
152	00961763	7	
201	00961763	7	
251	00961763	7	
501	00961763	7	
701	00961763	7	
102	00961764	7	
152	00961764	7	
201	00961764	7	
251	00961764	7	
501	00961764	7	
701	00961764	7	
102	00961765	7	
152	00961765	7	
201	00961765	7	
251	00961765	7	
501	00961765	7	
701	00961765	7	
102	00961766	7	
152	00961766	7	
201	00961766	7	
251	00961766	7	
501	00961766	7	
701	00961766	7	
102	00961767	7	
152	00961767	7	
201	00961767	7	
251	00961767	7	
501	00961767	7	
701	00961767	7	
102	00961768	7	
152	00961768	7	
201	00961768	7	
251	00961768	7	
501	00961768	7	
701	00961768	7	
102	00961769	7	
152	00961769	7	
201	00961769	7	
251	00961769	7	
501	00961769	7	
701	00961769	7	
102	00961770	7	
152	00961770	7	
201	00961770	7	
251	00961770	7	
501	00961770	7	
701	00961770	7	
102	00961771	7	
152	00961771	7	
201	00961771	7	
251	00961771	7	
501	00961771	7	
701	00961771	7	
102	00961772	7	
152	00961772	7	
201	00961772	7	
251	00961772	7	
501	00961772	7	
701	00961772	7	
102	00961773	7	
152	00961773	7	
201	00961773	7	
251	00961773	7	
501	00961773	7	
701	00961773	7	
102	00961774	7	
152	00961774	7	
201	00961774	7	
251	00961774	7	
501	00961774	7	
701	00961774	7	
102	00961775	7	
152	00961775	7	
201	00961775	7	
251	00961775	7	
501	00961775	7	
701	00961775	7	
102	00961776	7	
152	00961776	7	
201	00961776	7	
251	00961776	7	
501	00961776	7	
701	00961776	7	
102	00961777	7	
152	00961777	7	
201	00961777	7	
251	00961777	7	
501	00961777	7	
701	00961777	7	
102	00961778	7	
152	00961778	7	
201	00961778	7	
251	00961778	7	
501	00961778	7	
701	00961778	7	
102	00961779	7	
152	00961779	7	
201	00961779	7	
251	00961779	7	
501	00961779	7	
701	00961779	7	
102	00961780	7	
152	00961780	7	
201	00961780	7	
251	00961780	7	
501	00961780	7	
701	00961780	7	
102	00961781	7	
152	00961781	7	
201	00961781	7	
251	00961781	7	
501	00961781	7	
701	00961781	7	
102	00961782	7	
152	00961782	7	
201	00961782	7	
251	00961782	7	
501	00961782	7	
701	00961782	7	
102	00961783	7	
152	00961783	7	
201	00961783	7	
251	00961783	7	
501	00961783	7	
701	00961783	7	
102	00961784	7	
152	00961784	7	
201	00961784	7	
251	00961784	7	
501	00961784	7	
701	00961784	7	
102	00961785	7	
152	00961785	7	
201	00961785	7	
251	00961785	7	
501	00961785	7	
701	00961785	7	
102	00961786	7	
152	00961786	7	
201	00961786	7	
251	00961786	7	
501	00961786	7	
701	00961786	7	
102	00961787	7	
152	00961787	7	
201	00961787	7	
251	00961787	7	
501	00961787	7	
701	00961787	7	
102	00961788	7	
152	00961788	7	
201	00961788	7	
251	00961788	7	
501	00961788	7	
701	00961788	7	
102	00961789	7	
152	00961789	7	
201	00961789	7	
251	00961789	7	
501	00961789	7	
701	00961789	7	
102	00961790	7	
152	00961790	7	
201	00961790	7	
251	00961790	7	
501	00961790	7	
701	00961790	7	
102	00961791	7	
152	00961791	7	
201	00961791	7	
251	00961791	7	
501	00961791	7	
701	00961791	7	
102	00961792	7	
152	00961792	7	
201	00961792	7	
251	00961792	7	
501	00961792	7	
701	00961792	7	
102	00961793	7	
152	00961793	7	
201	00961793	7	
251	00961793	7	
501	00961793	7	
701	00961793	7	
102	00961794	7	
152	00961794	7	
201	00961794	7	
251	00961794	7	
501	00961794	7	
701	00961794	7	
102	00961795	7	
152	00961795	7	
201	00961795	7	
251	00961795	7	
501	00961795	7	
701	00961795	7	
102	00961796	7	
152	00961796	7	
201	00961796	7	
251	00961796	7	
501	00961796	7	
701	00961796	7	
102	00961797	7	
152	00961797	7	
201	00961797	7	
251	00961797	7	
501	00961797	7	
701	00961797	7	
102	00961798	7	
152	00961798	7	
201	00961798	7	
251	00961798	7	
501	00961798	7	
701	00961798	7	
102	00961799	7	
152	00961799	7	
201	00961799	7	
251	00961799	7	
501	00961799	7	
701	00961799	7	
102	00961800	7	
152	00961800	7	
201	00961800	7	
251	00961800	7	
501	00961800	7	
701	00961800	7	
102	00961801	7	
152	00961801	7	
201	00961801	7	
251	00961801	7	
501	00961801	7	
701	00961801	7	
102	00961802	7	
152	00961802	7	
201	00961802	7	
251	00961802	7	
501	00961802	7	
701	00961802	7	
102	00961803	7	
152	00961803	7	
201	00961803	7	
251	00961803	7	
501	00961803	7	
701	00961803	7	
102	00961804	7	
152	00961804	7	
201	00961804	7	
251	00961804	7	
501	00961804	7	
701	00961804	7	
102	00961805	7	
152	00961805	7	
201	00961805	7	
251	00961805	7	
501	00961805	7	
701	00961805	7	
102	00961806	7	
152	00961806	7	
201	00961806	7	
251	00961806	7	
501	00961806	7	
701	00961806	7	
102	00961807	7	
152	00961807	7	
201	00961807	7	
251	00961807	7	
501	00961807	7	
701	00961807	7	
102	00961808	7	
152	00961808	7	
201	00961808	7	
251	00961808	7	
501	00961808	7	
701	00961808	7	
102	00961809	7	
152	00961809	7	
201	00961809	7	
251	00961809	7	
501	00961809	7	
701	00961809	7	
102	00961810	7	
152	00961810	7	
201	00961810	7	
251	00961810	7	
501	00961810	7	
701	00961810	7	
102	00961811	7	
152	00961811	7	
201	00961811	7	
251	00961811	7	
501	00961811	7	
701	00961811	7	
102	00961812	7	
152	00961812	7	
201	00961812	7	
251	00961812	7	
501	00961812	7	
701	00961812	7	
102	00961813	7	
152	00961813	7	
201	00961813	7	
251	00961813	7	
501	00961813	7	
701	00961813	7	
102	00961814	7	
152	00961814	7	
201	00961814	7	
251	00961814	7	
501	00961814	7	
701	00961814	7	
102	00961815	7	
152	00961815	7	
201	00961815	7	
251	00961815	7	
501	00961815	7	
701	00961815	7	
102	00961816	7	
152	00961816	7	
201	00961816	7	
251	00961816	7	
501	00961816	7	
701	00961816	7	
102	00961818	7	
152	00961818	7	
201	00961818	7	
251	00961818	7	
501	00961818	7	
701	00961818	7	
102	00961819	7	
152	00961819	7	
201	00961819	7	
251	00961819	7	
501	00961819	7	
701	00961819	7	
102	00961820	7	
152	00961820	7	
201	00961820	7	
251	00961820	7	
501	00961820	7	
701	00961820	7	
102	00961821	7	
152	00961821	7	
201	00961821	7	
251	00961821	7	
501	00961821	7	
701	00961821	7	
102	00961822	7	
152	00961822	7	
201	00961822	7	
251	00961822	7	
501	00961822	7	
701	00961822	7	
102	00961823	7	
152	00961823	7	
201	00961823	7	
251	00961823	7	
501	00961823	7	
701	00961823	7	
102	00961824	7	
152	00961824	7	
201	00961824	7	
251	00961824	7	
501	00961824	7	
701	00961824	7	
102	00961825	7	
152	00961825	7	
201	00961825	7	
251	00961825	7	
501	00961825	7	
701	00961825	7	
102	00961826	7	
152	00961826	7	
201	00961826	7	
251	00961826	7	
501	00961826	7	
701	00961826	7	
102	00961827	7	
152	00961827	7	
201	00961827	7	
251	00961827	7	
501	00961827	7	
701	00961827	7	
102	00961828	7	
152	00961828	7	
201	00961828	7	
251	00961828	7	
501	00961828	7	
701	00961828	7	
102	00961829	7	
152	00961829	7	
201	00961829	7	
251	00961829	7	
501	00961829	7	
701	00961829	7	
102	00961830	7	
152	00961830	7	
201	00961830	7	
251	00961830	7	
501	00961830	7	
701	00961830	7	
102	00961831	7	
152	00961831	7	
201	00961831	7	
251	00961831	7	
501	00961831	7	
701	00961831	7	
102	00961832	7	
152	00961832	7	
201	00961832	7	
251	00961832	7	
501	00961832	7	
701	00961832	7	
102	00961833	7	
152	00961833	7	
201	00961833	7	
251	00961833	7	
501	00961833	7	
701	00961833	7	
102	00961834	7	
152	00961834	7	
201	00961834	7	
251	00961834	7	
501	00961834	7	
701	00961834	7	
102	00961835	7	
152	00961835	7	
201	00961835	7	
251	00961835	7	
501	00961835	7	
701	00961835	7	
102	00961836	7	
152	00961836	7	
201	00961836	7	
251	00961836	7	
501	00961836	7	
701	00961836	7	
102	00961837	7	
152	00961837	7	
201	00961837	7	
251	00961837	7	
501	00961837	7	
701	00961837	7	
102	00961838	7	
152	00961838	7	
201	00961838	7	
251	00961838	7	
501	00961838	7	
701	00961838	7	
102	00961839	7	
152	00961839	7	
201	00961839	7	
251	00961839	7	
501	00961839	7	
701	00961839	7	
102	00961840	7	
152	00961840	7	
201	00961840	7	
251	00961840	7	
501	00961840	7	
701	00961840	7	
